"sample_id","device_timestamp_ns","voltage_uV"
"9179","599616158155817216","-224"
"9180","599616158163510656","-200"
"9181","599616158171204224","-183"
"9182","599616158178897664","-193"
"9183","599616158186591104","-209"
"9184","599616158194284544","-209"
"9185","599616158201977984","-193"
"9186","599616158209671552","-171"
"9187","599616158217364992","-166"
"9188","599616158225058432","-171"
"9189","599616158232751872","-161"
"9190","599616158240445312","-161"
"9191","599616158248138752","-164"
"9192","599616158255832320","-149"
"9193","599616158263525760","-137"
"9194","599616158271219200","-154"
"9195","599616158278912640","-173"
"9196","599616158286606080","-173"
"9197","599616158294299520","-161"
"9198","599616158301993024","-156"
"9199","599616158309686400","-156"
"9200","599616158317379840","-159"
"9201","599616158325073280","-161"
"9202","599616158332766848","-161"
"9203","599616158340460288","-166"
"9204","599616158348153728","-183"
"9205","599616158355847168","-188"
"9206","599616158363540608","-173"
"9207","599616158371234048","-144"
"9208","599616158378927616","-110"
"9209","599616158386621056","-94"
"9210","599616158394314496","-98"
"9211","599616158402007936","-118"
"9212","599616158409701376","-137"
"9213","599616158417394816","-139"
"9214","599616158425088384","-132"
"9215","599616158432781824","-127"
"9216","599616158440475264","-127"
"9217","599616158448168704","-132"
"9218","599616158455862144","-132"
"9219","599616158463555584","-142"
"9220","599616158471249152","-190"
"9221","599616158478942592","-248"
"9222","599616158486636032","-197"
"9223","599616158494329472","43"
"9224","599616158502022912","395"
"9225","599616158509716480","554"
"9226","599616158517409920","238"
"9227","599616158525103360","-193"
"9228","599616158532796800","-250"
"9229","599616158540490240","-173"
"9230","599616158548183680","-205"
"9231","599616158555877248","-195"
"9232","599616158563570688","-147"
"9233","599616158571264128","-152"
"9234","599616158578957568","-159"
"9235","599616158586651008","-139"
"9236","599616158594344448","-130"
"9237","599616158602038016","-125"
"9238","599616158609731456","-110"
"9239","599616158617424896","-96"
"9240","599616158625118336","-84"
"9241","599616158632811776","-67"
"9242","599616158640505344","-53"
"9243","599616158648198784","-36"
"9244","599616158655892224","-9"
"9245","599616158663585664","14"
"9246","599616158671279104","36"
"9247","599616158678972544","53"
"9248","599616158686666112","62"
"9249","599616158694359552","62"
"9250","599616158702052992","60"
"9251","599616158709746432","50"
"9252","599616158717439872","33"
"9253","599616158725133312","4"
"9254","599616158732826880","-28"
"9255","599616158740520320","-67"
"9256","599616158748213760","-103"
"9257","599616158755907200","-132"
"9258","599616158763600640","-154"
"9259","599616158771294080","-168"
"9260","599616158778987648","-178"
"9261","599616158786681088","-178"
"9262","599616158794374528","-171"
"9263","599616158802067968","-166"
"9264","599616158809761408","-161"
"9265","599616158817454976","-156"
"9266","599616158825148416","-152"
"9267","599616158832841856","-142"
"9268","599616158840535296","-130"
"9269","599616158848228736","-123"
"9270","599616158855922176","-106"
"9271","599616158863615778","-98"
"9272","599616158871309440","-110"
"9273","599616158879003136","-113"
"9274","599616158886696832","-98"
"9275","599616158894390400","-91"
"9276","599616158902084096","-91"
"9277","599616158909777792","-86"
"9278","599616158917471488","-79"
"9279","599616158925165184","-77"
"9280","599616158932858752","-79"
"9281","599616158940552448","-72"
"9282","599616158948246144","-65"
"9283","599616158955939840","-67"
"9284","599616158963633536","-74"
"9285","599616158971327232","-86"
"9286","599616158979020800","-98"
"9287","599616158986714496","-84"
"9288","599616158994408192","-43"
"9289","599616159002101888","-7"
"9290","599616159009795584","4"
"9291","599616159017489152","-2"
"9292","599616159025182848","-14"
"9293","599616159032876544","-33"
"9294","599616159040570240","-50"
"9295","599616159048263936","-48"
"9296","599616159055957504","-38"
"9297","599616159063651200","-45"
"9298","599616159071344896","-48"
"9299","599616159079038592","-38"
"9300","599616159086732288","-45"
"9301","599616159094425856","-82"
"9302","599616159102119552","-120"
"9303","599616159109813248","-86"
"9304","599616159117506944","96"
"9305","599616159125200640","366"
"9306","599616159132894208","506"
"9307","599616159140587904","316"
"9308","599616159148281600","-36"
"9309","599616159155975296","-190"
"9310","599616159163668992","-159"
"9311","599616159171362688","-127"
"9312","599616159179056256","-91"
"9313","599616159186749952","-65"
"9314","599616159194443648","-62"
"9315","599616159202137344","-55"
"9316","599616159209831040","-43"
"9317","599616159217524608","-36"
"9318","599616159225218304","-28"
"9319","599616159232912000","-21"
"9320","599616159240605696","-7"
"9321","599616159248299392","9"
"9322","599616159255992960","28"
"9323","599616159263686656","43"
"9324","599616159271380352","50"
"9325","599616159279074048","67"
"9326","599616159286767744","94"
"9327","599616159294461312","120"
"9328","599616159302155008","130"
"9329","599616159309848704","130"
"9330","599616159317542400","147"
"9331","599616159325236096","164"
"9332","599616159332929664","159"
"9333","599616159340623360","147"
"9334","599616159348317056","120"
"9335","599616159356010752","74"
"9336","599616159363704448","21"
"9337","599616159371398144","-28"
"9338","599616159379091712","-67"
"9339","599616159386785408","-96"
"9340","599616159394479104","-113"
"9341","599616159402172800","-120"
"9342","599616159409866496","-125"
"9343","599616159417560064","-132"
"9344","599616159425253790","-132"
"9345","599616159432947072","-127"
"9346","599616159440640384","-125"
"9347","599616159448333568","-115"
"9348","599616159456026880","-106"
"9349","599616159463720064","-101"
"9350","599616159471413376","-94"
"9351","599616159479106560","-91"
"9352","599616159486799872","-89"
"9353","599616159494493056","-82"
"9354","599616159502186368","-72"
"9355","599616159509879552","-74"
"9356","599616159517572864","-82"
"9357","599616159525266176","-79"
"9358","599616159532959360","-72"
"9359","599616159540652672","-67"
"9360","599616159548345856","-65"
"9361","599616159556039168","-62"
"9362","599616159563732352","-67"
"9363","599616159571425664","-72"
"9364","599616159579118848","-72"
"9365","599616159586812160","-77"
"9366","599616159594505344","-84"
"9367","599616159602198656","-74"
"9368","599616159609891840","-48"
"9369","599616159617585152","-19"
"9370","599616159625278464","-9"
"9371","599616159632971648","-21"
"9372","599616159640664960","-31"
"9373","599616159648358144","-38"
"9374","599616159656051456","-55"
"9375","599616159663744640","-72"
"9376","599616159671437952","-69"
"9377","599616159679131136","-65"
"9378","599616159686824448","-69"
"9379","599616159694517632","-74"
"9380","599616159702210944","-74"
"9381","599616159709904256","-91"
"9382","599616159717597440","-139"
"9383","599616159725290752","-154"
"9384","599616159732983936","-14"
"9385","599616159740677248","253"
"9386","599616159748370432","439"
"9387","599616159756063744","335"
"9388","599616159763756928","2"
"9389","599616159771450240","-226"
"9390","599616159779143424","-231"
"9391","599616159786836736","-171"
"9392","599616159794529920","-132"
"9393","599616159802223232","-115"
"9394","599616159809916544","-106"
"9395","599616159817609728","-101"
"9396","599616159825303040","-91"
"9397","599616159832996224","-77"
"9398","599616159840689536","-74"
"9399","599616159848382720","-69"
"9400","599616159856076032","-50"
"9401","599616159863769216","-28"
"9402","599616159871462528","-21"
"9403","599616159879155712","-16"
"9404","599616159886849024","2"
"9405","599616159894542336","14"
"9406","599616159902235520","26"
"9407","599616159909928832","55"
"9408","599616159917622016","89"
"9409","599616159925315328","110"
"9410","599616159933008512","118"
"9411","599616159940701824","123"
"9412","599616159948395008","123"
"9413","599616159956088320","113"
"9414","599616159963781504","86"
"9415","599616159971474816","48"
"9416","599616159979168000","2"
"9417","599616159986861286","-53"
"9418","599616159994555136","-110"
"9419","599616160002248960","-144"
"9420","599616160009942784","-168"
"9421","599616160017636608","-183"
"9422","599616160025330432","-183"
"9423","599616160033024128","-183"
"9424","599616160040717952","-193"
"9425","599616160048411776","-197"
"9426","599616160056105600","-188"
"9427","599616160063799424","-173"
"9428","599616160071493248","-164"
"9429","599616160079187072","-164"
"9430","599616160086880896","-164"
"9431","599616160094574720","-149"
"9432","599616160102268544","-137"
"9433","599616160109962240","-139"
"9434","599616160117656064","-137"
"9435","599616160125349888","-132"
"9436","599616160133043712","-127"
"9437","599616160140737536","-125"
"9438","599616160148431360","-115"
"9439","599616160156125184","-108"
"9440","599616160163819008","-106"
"9441","599616160171512832","-108"
"9442","599616160179206656","-115"
"9443","599616160186900352","-125"
"9444","599616160194594176","-130"
"9445","599616160202288000","-130"
"9446","599616160209981824","-130"
"9447","599616160217675648","-127"
"9448","599616160225369472","-110"
"9449","599616160233063296","-72"
"9450","599616160240757120","-43"
"9451","599616160248450944","-53"
"9452","599616160256144640","-74"
"9453","599616160263838464","-91"
"9454","599616160271532288","-108"
"9455","599616160279226112","-115"
"9456","599616160286919936","-108"
"9457","599616160294613760","-110"
"9458","599616160302307584","-127"
"9459","599616160310001408","-125"
"9460","599616160317695232","-120"
"9461","599616160325389056","-159"
"9462","599616160333082752","-229"
"9463","599616160340776576","-219"
"9464","599616160348470400","-21"
"9465","599616160356164224","316"
"9466","599616160363858048","557"
"9467","599616160371551872","390"
"9468","599616160379245696","-96"
"9469","599616160386939520","-347"
"9470","599616160394633344","-275"
"9471","599616160402327168","-224"
"9472","599616160410020864","-221"
"9473","599616160417714688","-183"
"9474","599616160425408512","-166"
"9475","599616160433102336","-166"
"9476","599616160440796160","-149"
"9477","599616160448489984","-142"
"9478","599616160456183808","-137"
"9479","599616160463877632","-115"
"9480","599616160471571456","-101"
"9481","599616160479265152","-98"
"9482","599616160486958976","-91"
"9483","599616160494652800","-72"
"9484","599616160502346624","-48"
"9485","599616160510040448","-26"
"9486","599616160517734272","-7"
"9487","599616160525428096","14"
"9488","599616160533121920","48"
"9489","599616160540815744","67"
"9490","599616160548509470","69"
"9491","599616160556203008","72"
"9492","599616160563896576","60"
"9493","599616160571590016","43"
"9494","599616160579283584","36"
"9495","599616160586977152","-2"
"9496","599616160594670720","-74"
"9497","599616160602364160","-127"
"9498","599616160610057728","-156"
"9499","599616160617751296","-188"
"9500","599616160625444736","-221"
"9501","599616160633138304","-226"
"9502","599616160640831872","-209"
"9503","599616160648525440","-212"
"9504","599616160656218880","-219"
"9505","599616160663912448","-212"
"9506","599616160671606016","-205"
"9507","599616160679299584","-202"
"9508","599616160686993024","-193"
"9509","599616160694686592","-183"
"9510","599616160702380160","-173"
"9511","599616160710073600","-166"
"9512","599616160717767168","-156"
"9513","599616160725460736","-152"
"9514","599616160733154304","-152"
"9515","599616160740847744","-147"
"9516","599616160748541312","-132"
"9517","599616160756234880","-125"
"9518","599616160763928320","-120"
"9519","599616160771621888","-118"
"9520","599616160779315456","-120"
"9521","599616160787009024","-125"
"9522","599616160794702464","-120"
"9523","599616160802396032","-123"
"9524","599616160810089600","-135"
"9525","599616160817783040","-139"
"9526","599616160825476608","-130"
"9527","599616160833170176","-101"
"9528","599616160840863744","-62"
"9529","599616160848557184","-43"
"9530","599616160856250752","-50"
"9531","599616160863944320","-65"
"9532","599616160871637760","-91"
"9533","599616160879331328","-106"
"9534","599616160887024896","-103"
"9535","599616160894718464","-103"
"9536","599616160902411904","-101"
"9537","599616160910105472","-98"
"9538","599616160917799040","-96"
"9539","599616160925492608","-98"
"9540","599616160933186048","-139"
"9541","599616160940879616","-202"
"9542","599616160948573184","-180"
"9543","599616160956266624","45"
"9544","599616160963960192","451"
"9545","599616160971653760","728"
"9546","599616160979347328","492"
"9547","599616160987040768","-53"
"9548","599616160994734336","-263"
"9549","599616161002427904","-168"
"9550","599616161010121344","-159"
"9551","599616161017814912","-176"
"9552","599616161025508480","-132"
"9553","599616161033202048","-113"
"9554","599616161040895488","-125"
"9555","599616161048589056","-108"
"9556","599616161056282624","-89"
"9557","599616161063976064","-84"
"9558","599616161071669632","-77"
"9559","599616161079363200","-65"
"9560","599616161087056768","-57"
"9561","599616161094750208","-43"
"9562","599616161102443776","-21"
"9563","599616161110137310","-2"
"9564","599616161117830784","14"
"9565","599616161125524224","38"
"9566","599616161133217664","55"
"9567","599616161140911232","74"
"9568","599616161148604672","96"
"9569","599616161156298112","106"
"9570","599616161163991552","98"
"9571","599616161171684992","94"
"9572","599616161179378432","74"
"9573","599616161187072000","43"
"9574","599616161194765440","12"
"9575","599616161202458880","-36"
"9576","599616161210152320","-89"
"9577","599616161217845760","-125"
"9578","599616161225539200","-152"
"9579","599616161233232768","-168"
"9580","599616161240926208","-176"
"9581","599616161248619648","-183"
"9582","599616161256313088","-188"
"9583","599616161264006528","-190"
"9584","599616161271700096","-190"
"9585","599616161279393536","-183"
"9586","599616161287086976","-176"
"9587","599616161294780416","-176"
"9588","599616161302473856","-171"
"9589","599616161310167296","-164"
"9590","599616161317860864","-161"
"9591","599616161325554304","-161"
"9592","599616161333247744","-147"
"9593","599616161340941184","-135"
"9594","599616161348634624","-137"
"9595","599616161356328064","-135"
"9596","599616161364021632","-125"
"9597","599616161371715072","-127"
"9598","599616161379408512","-130"
"9599","599616161387101952","-123"
"9600","599616161394795392","-115"
"9601","599616161402488832","-115"
"9602","599616161410182400","-118"
"9603","599616161417875840","-118"
"9604","599616161425569280","-120"
"9605","599616161433262720","-130"
"9606","599616161440956160","-139"
"9607","599616161448649728","-120"
"9608","599616161456343168","-72"
"9609","599616161464036608","-48"
"9610","599616161471730048","-55"
"9611","599616161479423488","-53"
"9612","599616161487116928","-57"
"9613","599616161494810496","-82"
"9614","599616161502503936","-96"
"9615","599616161510197376","-94"
"9616","599616161517890816","-84"
"9617","599616161525584256","-74"
"9618","599616161533277696","-82"
"9619","599616161540971264","-101"
"9620","599616161548664704","-115"
"9621","599616161556358144","-139"
"9622","599616161564051584","-173"
"9623","599616161571745024","-91"
"9624","599616161579438592","202"
"9625","599616161587132032","554"
"9626","599616161594825472","598"
"9627","599616161602518912","195"
"9628","599616161610212352","-190"
"9629","599616161617905792","-224"
"9630","599616161625599360","-166"
"9631","599616161633292800","-178"
"9632","599616161640986240","-152"
"9633","599616161648679680","-103"
"9634","599616161656373120","-118"
"9635","599616161664066560","-125"
"9636","599616161671760066","-84"
"9637","599616161679453568","-62"
"9638","599616161687147008","-55"
"9639","599616161694840448","-31"
"9640","599616161702534016","-28"
"9641","599616161710227456","-45"
"9642","599616161717920896","-43"
"9643","599616161725614336","-7"
"9644","599616161733307776","41"
"9645","599616161741001216","69"
"9646","599616161748694784","74"
"9647","599616161756388224","91"
"9648","599616161764081664","108"
"9649","599616161771775104","94"
"9650","599616161779468544","118"
"9651","599616161787161984","173"
"9652","599616161794855552","137"
"9653","599616161802548992","74"
"9654","599616161810242432","79"
"9655","599616161817935872","50"
"9656","599616161825629312","-24"
"9657","599616161833322752","-45"
"9658","599616161841016320","-67"
"9659","599616161848709760","-130"
"9660","599616161856403200","-152"
"9661","599616161864096640","-110"
"9662","599616161871790080","-94"
"9663","599616161879483648","-123"
"9664","599616161887177088","-118"
"9665","599616161894870528","-103"
"9666","599616161902563968","-127"
"9667","599616161910257408","-125"
"9668","599616161917950848","-77"
"9669","599616161925644416","-69"
"9670","599616161933337856","-96"
"9671","599616161941031296","-91"
"9672","599616161948724736","-65"
"9673","599616161956418176","-43"
"9674","599616161964111616","-48"
"9675","599616161971805184","-55"
"9676","599616161979498624","-55"
"9677","599616161987192064","-67"
"9678","599616161994885504","-84"
"9679","599616162002578944","-77"
"9680","599616162010272512","-45"
"9681","599616162017965952","-19"
"9682","599616162025659392","-24"
"9683","599616162033352832","-36"
"9684","599616162041046272","-33"
"9685","599616162048739712","-24"
"9686","599616162056433280","-50"
"9687","599616162064126720","-94"
"9688","599616162071820160","-77"
"9689","599616162079513600","-41"
"9690","599616162087207040","-45"
"9691","599616162094900480","-24"
"9692","599616162102594048","26"
"9693","599616162110287488","28"
"9694","599616162117980928","-2"
"9695","599616162125674368","-9"
"9696","599616162133367808","-24"
"9697","599616162141061248","-38"
"9698","599616162148754816","-31"
"9699","599616162156448256","-33"
"9700","599616162164141696","-48"
"9701","599616162171835136","-45"
"9702","599616162179528576","-36"
"9703","599616162187222144","-45"
"9704","599616162194915584","-96"
"9705","599616162202609024","-139"
"9706","599616162210302464","-28"
"9707","599616162217995904","294"
"9708","599616162225689344","603"
"9709","599616162233382820","562"
"9710","599616162241076480","156"
"9711","599616162248770176","-164"
"9712","599616162256463872","-161"
"9713","599616162264157440","-94"
"9714","599616162271851136","-110"
"9715","599616162279544832","-115"
"9716","599616162287238528","-69"
"9717","599616162294932224","-60"
"9718","599616162302625792","-72"
"9719","599616162310319488","-50"
"9720","599616162318013184","-21"
"9721","599616162325706880","-24"
"9722","599616162333400576","-41"
"9723","599616162341094272","-43"
"9724","599616162348787840","-28"
"9725","599616162356481536","16"
"9726","599616162364175232","48"
"9727","599616162371868928","45"
"9728","599616162379562624","53"
"9729","599616162387256192","72"
"9730","599616162394949888","101"
"9731","599616162402643584","132"
"9732","599616162410337280","113"
"9733","599616162418030976","89"
"9734","599616162425724544","115"
"9735","599616162433418240","115"
"9736","599616162441111936","110"
"9737","599616162448805632","123"
"9738","599616162456499328","57"
"9739","599616162464192896","-16"
"9740","599616162471886592","-36"
"9741","599616162479580288","-69"
"9742","599616162487273984","-96"
"9743","599616162494967680","-106"
"9744","599616162502661248","-137"
"9745","599616162510354944","-127"
"9746","599616162518048640","-91"
"9747","599616162525742336","-96"
"9748","599616162533436032","-125"
"9749","599616162541129728","-144"
"9750","599616162548823296","-132"
"9751","599616162556516992","-86"
"9752","599616162564210688","-57"
"9753","599616162571904384","-67"
"9754","599616162579598080","-82"
"9755","599616162587291648","-101"
"9756","599616162594985344","-101"
"9757","599616162602679040","-69"
"9758","599616162610372736","-79"
"9759","599616162618066432","-101"
"9760","599616162625760000","-72"
"9761","599616162633453696","-33"
"9762","599616162641147392","-48"
"9763","599616162648841088","-74"
"9764","599616162656534784","-72"
"9765","599616162664228352","-65"
"9766","599616162671922048","-69"
"9767","599616162679615744","-67"
"9768","599616162687309440","-55"
"9769","599616162695003136","-57"
"9770","599616162702696704","-62"
"9771","599616162710390400","-65"
"9772","599616162718084096","-96"
"9773","599616162725777792","-98"
"9774","599616162733471488","-24"
"9775","599616162741165184","19"
"9776","599616162748858752","-24"
"9777","599616162756552448","-28"
"9778","599616162764246144","-2"
"9779","599616162771939840","-41"
"9780","599616162779633536","-69"
"9781","599616162787327104","-53"
"9782","599616162795020832","-60"
"9783","599616162802714368","-72"
"9784","599616162810407936","-53"
"9785","599616162818101376","-55"
"9786","599616162825794944","-84"
"9787","599616162833488512","-96"
"9788","599616162841182080","-115"
"9789","599616162848875520","-154"
"9790","599616162856569088","-77"
"9791","599616162864262656","190"
"9792","599616162871956096","453"
"9793","599616162879649664","410"
"9794","599616162887343232","84"
"9795","599616162895036800","-168"
"9796","599616162902730240","-202"
"9797","599616162910423808","-171"
"9798","599616162918117376","-149"
"9799","599616162925810944","-120"
"9800","599616162933504384","-103"
"9801","599616162941197952","-103"
"9802","599616162948891520","-98"
"9803","599616162956584960","-86"
"9804","599616162964278528","-82"
"9805","599616162971972096","-74"
"9806","599616162979665664","-60"
"9807","599616162987359104","-55"
"9808","599616162995052672","-45"
"9809","599616163002746240","-28"
"9810","599616163010439680","-14"
"9811","599616163018133248","-2"
"9812","599616163025826816","12"
"9813","599616163033520384","38"
"9814","599616163041213824","62"
"9815","599616163048907392","67"
"9816","599616163056600960","77"
"9817","599616163064294400","101"
"9818","599616163071987968","103"
"9819","599616163079681536","86"
"9820","599616163087375104","72"
"9821","599616163095068544","48"
"9822","599616163102762112","0"
"9823","599616163110455680","-53"
"9824","599616163118149120","-96"
"9825","599616163125842688","-125"
"9826","599616163133536256","-142"
"9827","599616163141229824","-185"
"9828","599616163148923264","-212"
"9829","599616163156616832","-193"
"9830","599616163164310400","-190"
"9831","599616163172003968","-205"
"9832","599616163179697408","-197"
"9833","599616163187390976","-185"
"9834","599616163195084544","-190"
"9835","599616163202777984","-195"
"9836","599616163210471552","-178"
"9837","599616163218165120","-149"
"9838","599616163225858688","-144"
"9839","599616163233552128","-159"
"9840","599616163241245696","-156"
"9841","599616163248939264","-147"
"9842","599616163256632704","-149"
"9843","599616163264326272","-139"
"9844","599616163272019840","-130"
"9845","599616163279713408","-130"
"9846","599616163287406848","-125"
"9847","599616163295100416","-110"
"9848","599616163302793984","-103"
"9849","599616163310487424","-79"
"9850","599616163318180992","-82"
"9851","599616163325874560","-166"
"9852","599616163333568128","-190"
"9853","599616163341261568","-127"
"9854","599616163348955136","-120"
"9855","599616163356648672","-142"
"9856","599616163364342272","-125"
"9857","599616163372035840","-103"
"9858","599616163379729280","-62"
"9859","599616163387422848","-26"
"9860","599616163395116416","-53"
"9861","599616163402809984","-77"
"9862","599616163410503424","-77"
"9863","599616163418196992","-84"
"9864","599616163425890560","-89"
"9865","599616163433584000","-82"
"9866","599616163441277568","-82"
"9867","599616163448971136","-84"
"9868","599616163456664704","-77"
"9869","599616163464358144","-86"
"9870","599616163472051712","-118"
"9871","599616163479745280","-166"
"9872","599616163487438848","-185"
"9873","599616163495132288","-43"
"9874","599616163502825856","287"
"9875","599616163510519424","588"
"9876","599616163518212864","516"
"9877","599616163525906432","38"
"9878","599616163533600000","-279"
"9879","599616163541293568","-217"
"9880","599616163548987008","-152"
"9881","599616163556680576","-166"
"9882","599616163564374144","-135"
"9883","599616163572067584","-96"
"9884","599616163579761152","-96"
"9885","599616163587454720","-106"
"9886","599616163595148288","-89"
"9887","599616163602841728","-67"
"9888","599616163610535296","-60"
"9889","599616163618228864","-55"
"9890","599616163625922304","-41"
"9891","599616163633615872","-31"
"9892","599616163641309440","-21"
"9893","599616163649003008","-4"
"9894","599616163656696448","33"
"9895","599616163664390016","69"
"9896","599616163672083584","62"
"9897","599616163679777024","77"
"9898","599616163687470592","137"
"9899","599616163695164160","147"
"9900","599616163702857728","115"
"9901","599616163710551168","125"
"9902","599616163718244736","137"
"9903","599616163725938304","106"
"9904","599616163733631872","77"
"9905","599616163741325312","48"
"9906","599616163749018880","-12"
"9907","599616163756712448","-74"
"9908","599616163764405888","-110"
"9909","599616163772099456","-118"
"9910","599616163779793024","-130"
"9911","599616163787486592","-152"
"9912","599616163795180032","-144"
"9913","599616163802873600","-135"
"9914","599616163810567168","-159"
"9915","599616163818260608","-159"
"9916","599616163825954176","-125"
"9917","599616163833647744","-110"
"9918","599616163841341312","-113"
"9919","599616163849034752","-113"
"9920","599616163856728320","-103"
"9921","599616163864421888","-91"
"9922","599616163872115328","-94"
"9923","599616163879808896","-101"
"9924","599616163887502464","-89"
"9925","599616163895196032","-77"
"9926","599616163902889472","-77"
"9927","599616163910583040","-77"
"9928","599616163918276512","-77"
"9929","599616163925970048","-77"
"9930","599616163933663616","-67"
"9931","599616163941357056","-62"
"9932","599616163949050624","-79"
"9933","599616163956744192","-91"
"9934","599616163964437760","-82"
"9935","599616163972131200","-79"
"9936","599616163979824768","-91"
"9937","599616163987518336","-94"
"9938","599616163995211776","-69"
"9939","599616164002905344","-26"
"9940","599616164010598912","4"
"9941","599616164018292480","4"
"9942","599616164025985920","-12"
"9943","599616164033679488","-33"
"9944","599616164041373056","-41"
"9945","599616164049066624","-38"
"9946","599616164056760064","-45"
"9947","599616164064453632","-50"
"9948","599616164072147200","-50"
"9949","599616164079840640","-50"
"9950","599616164087534208","-48"
"9951","599616164095227776","-67"
"9952","599616164102921344","-125"
"9953","599616164110614784","-142"
"9954","599616164118308352","19"
"9955","599616164126001920","364"
"9956","599616164133695360","680"
"9957","599616164141388928","574"
"9958","599616164149082496","57"
"9959","599616164156776064","-219"
"9960","599616164164469504","-137"
"9961","599616164172163072","-110"
"9962","599616164179856640","-132"
"9963","599616164187550080","-82"
"9964","599616164195243648","-62"
"9965","599616164202937216","-72"
"9966","599616164210630784","-55"
"9967","599616164218324224","-38"
"9968","599616164226017792","-45"
"9969","599616164233711360","-45"
"9970","599616164241404800","-21"
"9971","599616164249098368","-7"
"9972","599616164256791936","-9"
"9973","599616164264485504","4"
"9974","599616164272178944","31"
"9975","599616164279872512","43"
"9976","599616164287566080","53"
"9977","599616164295259648","82"
"9978","599616164302953088","108"
"9979","599616164310646656","125"
"9980","599616164318340224","144"
"9981","599616164326033664","152"
"9982","599616164333727232","135"
"9983","599616164341420800","118"
"9984","599616164349114368","113"
"9985","599616164356807808","84"
"9986","599616164364501376","24"
"9987","599616164372194944","-24"
"9988","599616164379888384","-62"
"9989","599616164387581952","-103"
"9990","599616164395275520","-137"
"9991","599616164402969088","-152"
"9992","599616164410662528","-152"
"9993","599616164418356096","-152"
"9994","599616164426049664","-159"
"9995","599616164433743104","-161"
"9996","599616164441436672","-149"
"9997","599616164449130240","-132"
"9998","599616164456823808","-132"
"9999","599616164464517248","-127"
"10000","599616164472210816","-115"
"10001","599616164479904352","-115"
"10002","599616164487597952","-108"
"10003","599616164495291520","-82"
"10004","599616164502984960","-74"
"10005","599616164510678528","-98"
"10006","599616164518372096","-96"
"10007","599616164526065664","-74"
"10008","599616164533759104","-77"
"10009","599616164541452672","-82"
"10010","599616164549146240","-79"
"10011","599616164556839680","-77"
"10012","599616164564533248","-82"
"10013","599616164572226816","-86"
"10014","599616164579920384","-86"
"10015","599616164587613824","-91"
"10016","599616164595307392","-94"
"10017","599616164603000960","-94"
"10018","599616164610694528","-96"
"10019","599616164618387968","-79"
"10020","599616164626081536","-31"
"10021","599616164633775104","-2"
"10022","599616164641468544","-14"
"10023","599616164649162112","-28"
"10024","599616164656855680","-38"
"10025","599616164664549248","-53"
"10026","599616164672242688","-60"
"10027","599616164679936256","-53"
"10028","599616164687629824","-53"
"10029","599616164695323264","-62"
"10030","599616164703016832","-57"
"10031","599616164710710400","-50"
"10032","599616164718403968","-77"
"10033","599616164726097408","-144"
"10034","599616164733790976","-185"
"10035","599616164741484544","-38"
"10036","599616164749177984","340"
"10037","599616164756871552","711"
"10038","599616164764565120","653"
"10039","599616164772258688","139"
"10040","599616164779952128","-205"
"10041","599616164787645696","-161"
"10042","599616164795339264","-115"
"10043","599616164803032704","-139"
"10044","599616164810726272","-108"
"10045","599616164818419840","-86"
"10046","599616164826113408","-96"
"10047","599616164833806848","-82"
"10048","599616164841500416","-57"
"10049","599616164849193984","-57"
"10050","599616164856887552","-60"
"10051","599616164864580992","-43"
"10052","599616164872274560","-19"
"10053","599616164879968128","-9"
"10054","599616164887661568","-9"
"10055","599616164895355136","4"
"10056","599616164903048704","24"
"10057","599616164910742272","36"
"10058","599616164918435712","57"
"10059","599616164926129280","84"
"10060","599616164933822848","96"
"10061","599616164941516288","103"
"10062","599616164949209856","113"
"10063","599616164956903424","120"
"10064","599616164964596992","113"
"10065","599616164972290432","96"
"10066","599616164979984000","77"
"10067","599616164987677568","41"
"10068","599616164995371008","-4"
"10069","599616165003064576","-48"
"10070","599616165010758144","-82"
"10071","599616165018451712","-101"
"10072","599616165026145152","-106"
"10073","599616165033838720","-115"
"10074","599616165041532194","-120"
"10075","599616165049225728","-101"
"10076","599616165056919296","-98"
"10077","599616165064612736","-108"
"10078","599616165072306304","-98"
"10079","599616165079999872","-86"
"10080","599616165087693440","-86"
"10081","599616165095386880","-84"
"10082","599616165103080448","-69"
"10083","599616165110774016","-62"
"10084","599616165118467456","-69"
"10085","599616165126161024","-72"
"10086","599616165133854592","-53"
"10087","599616165141548160","-45"
"10088","599616165149241600","-57"
"10089","599616165156935168","-57"
"10090","599616165164628736","-45"
"10091","599616165172322304","-41"
"10092","599616165180015744","-43"
"10093","599616165187709312","-41"
"10094","599616165195402880","-41"
"10095","599616165203096320","-43"
"10096","599616165210789888","-41"
"10097","599616165218483456","-48"
"10098","599616165226177024","-60"
"10099","599616165233870464","-69"
"10100","599616165241564032","-72"
"10101","599616165249257600","-62"
"10102","599616165256951040","-26"
"10103","599616165264644608","14"
"10104","599616165272338176","26"
"10105","599616165280031744","21"
"10106","599616165287725184","4"
"10107","599616165295418752","-21"
"10108","599616165303112320","-36"
"10109","599616165310805760","-38"
"10110","599616165318499328","-36"
"10111","599616165326192896","-31"
"10112","599616165333886464","-28"
"10113","599616165341579904","-26"
"10114","599616165349273472","-36"
"10115","599616165356967040","-84"
"10116","599616165364660480","-159"
"10117","599616165372354048","-152"
"10118","599616165380047616","91"
"10119","599616165387741184","530"
"10120","599616165395434624","832"
"10121","599616165403128192","598"
"10122","599616165410821760","48"
